Transaction ID,Sender Bank ID,Receiver Bank ID,Amount (USD),Timestamp,Currency,Transaction Type,Transaction Status,Slice ID,Bandwidth Allocation (Mbps),Latency (ms),Packet Loss Rate (%),Encryption Method,Public Key,Private Key,Session Key,Encryption Time (ms),Decryption Time (ms),QKD Protocol,QKD Success Rate (%),QKD Detection,Attack Type,Attack Success Rate (%),Computational Overhead (%)
T634,Bank3,Bank1,1642,2015-09-09 04:43:00,EUR,Fund Transfer,Successful,Slice3,151,14,0.08670431529229716,AES,X634,Y634,Z634,7,6,E91,20.982277865274625,False,Man-in-the-Middle,1.9723220893902549,10
T635,Bank1,Bank3,3318,2016-09-12 02:44:00,GBP,Bill Payment,Successful,Slice1,98,28,0.029025210796597003,ECC,X635,Y635,Z635,5,3,BB84,29.01075027725184,False,Quantum Interception,38.80185317897059,10
T636,Bank3,Bank4,2867,2020-02-16 13:18:00,GBP,Bill Payment,Successful,Slice2,167,16,0.0012558347147544559,AES,X636,Y636,Z636,7,4,E91,80.6617105506533,True,Man-in-the-Middle,56.120920006991305,28
T637,Bank1,Bank3,3490,2017-07-23 08:17:00,USD,Bill Payment,Successful,Slice1,51,11,0.025326007400816333,ECC,X637,Y637,Z637,9,4,BB84,10.003735868793196,False,Man-in-the-Middle,89.34206264977476,11
T638,Bank3,Bank2,792,2015-06-18 13:11:00,USD,Transfer,Pending,Slice2,170,8,0.054246065867083804,AES,X638,Y638,Z638,5,5,BB84,52.958946912466985,False,Man-in-the-Middle,36.2507494718862,17
T639,Bank2,Bank2,4533,2020-10-27 17:55:00,GBP,Fund Transfer,Successful,Slice3,102,15,0.0224853192750065,AES,X639,Y639,Z639,8,7,BB84,46.39759276432521,False,Quantum Interception,16.293058183942822,25
T640,Bank3,Bank1,3038,2020-04-28 13:06:00,USD,Transfer,Successful,Slice2,58,10,0.055695147543368496,ECC,X640,Y640,Z640,4,4,BB84,19.185757250718062,True,Man-in-the-Middle,40.46981892484799,26
T641,Bank4,Bank2,2731,2020-12-20 05:50:00,GBP,Transfer,Successful,Slice2,74,7,0.02185598916970325,ECC,X641,Y641,Z641,4,7,BB84,25.232388301527187,False,Quantum Interception,70.65294205413635,11
T642,Bank4,Bank1,495,2017-12-06 13:47:00,GBP,Transfer,Failed,Slice2,56,28,0.020419130259124244,ECC,X642,Y642,Z642,5,8,BB84,24.25204191241288,False,Man-in-the-Middle,9.18531905543788,28
T643,Bank3,Bank1,1410,2016-08-30 12:23:00,GBP,Transfer,Pending,Slice2,182,26,0.09225081120786026,AES,X643,Y643,Z643,4,7,BB84,82.30120267319192,True,Man-in-the-Middle,98.15847536833358,26
T644,Bank2,Bank1,4372,2018-12-01 09:11:00,EUR,Transfer,Successful,Slice3,133,5,0.05818088291145976,ECC,X644,Y644,Z644,7,4,E91,56.88520938514934,True,Quantum Interception,38.61189586919037,14
T645,Bank4,Bank3,3973,2016-03-27 03:20:00,USD,Transfer,Successful,Slice1,156,16,0.02690948942937682,AES,X645,Y645,Z645,8,7,E91,1.683823539866458,True,Quantum Interception,51.063097051455976,23
T646,Bank3,Bank2,3944,2019-01-11 12:24:00,GBP,Transfer,Successful,Slice1,149,10,0.03805058882585654,ECC,X646,Y646,Z646,7,7,BB84,19.111407101262003,False,Quantum Interception,25.3254450373538,12
T647,Bank1,Bank3,4080,2016-08-10 22:26:00,EUR,Fund Transfer,Failed,Slice2,84,7,0.07877195802846607,ECC,X647,Y647,Z647,4,8,BB84,59.186041212115,False,Quantum Interception,65.33768175689399,29
T648,Bank2,Bank2,2095,2017-01-29 15:25:00,EUR,Fund Transfer,Successful,Slice1,134,9,0.07758093061182549,AES,X648,Y648,Z648,5,4,BB84,61.923020457124444,False,Quantum Interception,28.321281502026974,24
T649,Bank2,Bank4,2070,2017-07-25 02:28:00,USD,Bill Payment,Successful,Slice1,97,18,0.08027393051494996,AES,X649,Y649,Z649,4,6,BB84,8.126117860649117,False,Replay Attack,86.37884806480291,25
T650,Bank4,Bank3,3637,2016-12-27 13:47:00,GBP,Fund Transfer,Successful,Slice2,149,11,0.06325338791212992,ECC,X650,Y650,Z650,4,5,BB84,61.09907062045029,True,Quantum Interception,72.42173032117746,27
T651,Bank1,Bank1,4294,2016-01-25 19:21:00,EUR,Bill Payment,Pending,Slice2,65,6,0.04690975251484691,ECC,X651,Y651,Z651,9,3,E91,9.621570505383737,False,Man-in-the-Middle,73.27096209399673,14
T652,Bank2,Bank4,3169,2016-07-10 19:30:00,USD,Transfer,Failed,Slice3,52,20,0.07078165584023428,AES,X652,Y652,Z652,9,4,BB84,98.56897370226457,False,Man-in-the-Middle,75.10804556321756,26
T653,Bank3,Bank4,1258,2016-12-29 00:47:00,EUR,Transfer,Successful,Slice3,184,16,0.05256199650665815,AES,X653,Y653,Z653,6,3,E91,38.98192355262206,True,Quantum Interception,63.53818455099746,25
T654,Bank3,Bank2,3435,2019-04-19 18:42:00,EUR,Fund Transfer,Pending,Slice3,192,29,0.016688721970200892,AES,X654,Y654,Z654,9,4,BB84,26.4664284775174,True,Man-in-the-Middle,66.19613466072325,28
T655,Bank3,Bank3,3232,2016-05-03 20:55:00,GBP,Bill Payment,Successful,Slice2,140,10,0.039972269652857384,AES,X655,Y655,Z655,9,7,BB84,42.77385951511653,False,Quantum Interception,25.142161596481515,19
T656,Bank3,Bank1,2589,2017-11-02 05:25:00,USD,Transfer,Pending,Slice1,134,22,0.051292406712719174,AES,X656,Y656,Z656,6,3,E91,97.82189307876756,True,Replay Attack,7.164840596714717,15
T657,Bank2,Bank2,3110,2019-12-11 20:28:00,GBP,Fund Transfer,Pending,Slice1,143,24,0.01918184305190881,AES,X657,Y657,Z657,9,8,E91,44.22927091623497,True,Quantum Interception,85.89884978643929,10
T658,Bank2,Bank1,2337,2020-08-14 14:19:00,EUR,Fund Transfer,Failed,Slice1,188,18,0.09487862255749943,ECC,X658,Y658,Z658,5,6,BB84,39.98579395867573,True,Replay Attack,25.89915325194848,19
T659,Bank2,Bank2,944,2017-02-26 06:15:00,GBP,Bill Payment,Pending,Slice2,189,17,0.011812666042384812,AES,X659,Y659,Z659,9,3,E91,43.80280486310526,True,Quantum Interception,97.18841461105771,14
T660,Bank1,Bank3,2739,2020-07-26 00:10:00,GBP,Fund Transfer,Failed,Slice3,86,27,0.053416466995989065,ECC,X660,Y660,Z660,4,4,BB84,96.74121190278387,False,Replay Attack,79.81744578784799,20
T661,Bank2,Bank4,2198,2018-01-21 04:56:00,GBP,Fund Transfer,Pending,Slice1,170,23,0.026912219980690724,ECC,X661,Y661,Z661,4,7,E91,89.66052510823592,True,Man-in-the-Middle,15.041499878203757,28
T662,Bank4,Bank4,4288,2016-06-23 14:24:00,USD,Fund Transfer,Failed,Slice3,60,18,0.051766345572745176,AES,X662,Y662,Z662,4,8,BB84,24.060090082348896,True,Quantum Interception,61.48409476930728,23
T663,Bank1,Bank2,1998,2020-01-31 16:39:00,GBP,Bill Payment,Failed,Slice2,165,24,0.08663905279397116,AES,X663,Y663,Z663,5,6,E91,25.094928241022295,False,Man-in-the-Middle,32.970207548312224,22
T664,Bank1,Bank3,1975,2019-07-20 01:17:00,EUR,Fund Transfer,Successful,Slice1,121,9,0.01713987378373093,ECC,X664,Y664,Z664,8,5,E91,77.00464255801836,False,Man-in-the-Middle,40.580215562426815,18
T665,Bank1,Bank3,2218,2018-04-03 09:54:00,EUR,Fund Transfer,Pending,Slice1,141,13,0.02342980176562548,AES,X665,Y665,Z665,6,5,E91,84.3817041303245,True,Man-in-the-Middle,34.0335107855823,22
T666,Bank4,Bank4,2472,2020-05-09 14:48:00,GBP,Fund Transfer,Pending,Slice1,143,16,0.07323618445891525,AES,X666,Y666,Z666,5,8,E91,40.06727127349037,False,Quantum Interception,58.68721606701213,11
T667,Bank4,Bank4,1009,2016-05-17 09:49:00,GBP,Bill Payment,Successful,Slice1,56,29,0.022376155938254372,ECC,X667,Y667,Z667,4,3,E91,46.76961028630798,True,Man-in-the-Middle,18.614674104420114,16
T668,Bank1,Bank2,3837,2016-09-17 08:15:00,GBP,Fund Transfer,Pending,Slice2,150,20,0.009517793137008757,ECC,X668,Y668,Z668,7,5,E91,80.64369925739132,False,Quantum Interception,23.774332037782898,20
T669,Bank1,Bank1,4529,2018-10-28 13:49:00,USD,Bill Payment,Pending,Slice2,85,10,0.022151060408330616,AES,X669,Y669,Z669,4,8,E91,53.0826857110516,False,Replay Attack,37.3779516765208,12
T670,Bank1,Bank2,4210,2018-12-22 01:55:00,GBP,Bill Payment,Failed,Slice3,132,18,0.0656199794299027,AES,X670,Y670,Z670,9,7,E91,47.04010115493402,True,Man-in-the-Middle,2.193782741196404,12
T671,Bank4,Bank4,3307,2015-04-28 05:20:00,GBP,Bill Payment,Successful,Slice1,130,9,0.08531653116073501,ECC,X671,Y671,Z671,8,4,E91,22.510629835219977,False,Replay Attack,87.10542306197006,28
T672,Bank3,Bank4,3153,2017-01-02 20:26:00,GBP,Transfer,Successful,Slice2,157,6,0.06974694306623838,ECC,X672,Y672,Z672,9,5,BB84,43.670433358964566,True,Replay Attack,45.58936228568683,20
T673,Bank3,Bank2,2759,2019-08-13 09:31:00,EUR,Transfer,Failed,Slice3,192,17,0.08691382023050213,ECC,X673,Y673,Z673,9,6,BB84,5.847855860179074,False,Man-in-the-Middle,86.42153812198451,20
T674,Bank3,Bank4,3842,2016-05-15 00:16:00,GBP,Fund Transfer,Successful,Slice2,158,14,0.09054804585688203,AES,X674,Y674,Z674,4,7,E91,63.00740810197109,False,Quantum Interception,31.298017063285588,23
T675,Bank3,Bank4,2122,2017-11-13 23:42:00,EUR,Bill Payment,Successful,Slice1,124,6,0.005927706750692186,ECC,X675,Y675,Z675,7,6,BB84,12.191458308489745,False,Man-in-the-Middle,19.894102805378665,12
T676,Bank3,Bank4,4109,2019-10-23 06:47:00,USD,Fund Transfer,Failed,Slice3,120,5,0.0004505325215368617,AES,X676,Y676,Z676,5,3,BB84,97.942030877164,False,Man-in-the-Middle,57.869843887548434,24
T677,Bank1,Bank2,2621,2018-12-01 08:23:00,GBP,Bill Payment,Pending,Slice2,156,25,0.09506962663867864,AES,X677,Y677,Z677,4,6,BB84,9.246106903108931,True,Replay Attack,18.089208805427603,12
T678,Bank3,Bank1,867,2020-05-14 01:32:00,USD,Bill Payment,Successful,Slice2,102,28,0.02451881903091703,ECC,X678,Y678,Z678,6,5,E91,68.39660071616464,False,Replay Attack,59.87981287719988,27
T679,Bank1,Bank4,1468,2018-07-27 12:53:00,USD,Fund Transfer,Successful,Slice2,55,7,0.06464347953937093,AES,X679,Y679,Z679,8,8,BB84,25.963685748373344,True,Quantum Interception,76.44317150873295,11
T680,Bank4,Bank1,1495,2015-09-11 22:45:00,GBP,Transfer,Failed,Slice3,73,28,0.049865476373473605,AES,X680,Y680,Z680,6,7,E91,63.96203395859229,False,Man-in-the-Middle,49.25948519674005,21
T681,Bank3,Bank4,4581,2019-01-27 20:28:00,EUR,Fund Transfer,Successful,Slice2,106,10,0.07506073756166472,ECC,X681,Y681,Z681,4,6,BB84,76.99229523728178,False,Quantum Interception,23.701073937989204,12
T682,Bank1,Bank3,884,2016-01-06 07:44:00,USD,Transfer,Successful,Slice2,185,21,0.06602623507759774,AES,X682,Y682,Z682,4,7,E91,20.74887867065154,True,Man-in-the-Middle,96.745057270495,22
T683,Bank1,Bank3,3834,2020-01-05 23:01:00,GBP,Transfer,Failed,Slice1,146,11,0.02665394583933982,ECC,X683,Y683,Z683,6,5,BB84,39.664407615033284,False,Man-in-the-Middle,97.83456863734862,18
T684,Bank3,Bank1,1167,2020-11-26 11:59:00,EUR,Bill Payment,Failed,Slice3,92,9,0.04823148727065368,ECC,X684,Y684,Z684,7,4,BB84,67.52119270701853,False,Replay Attack,62.839797045386284,17
T685,Bank3,Bank2,639,2018-01-22 12:35:00,EUR,Transfer,Pending,Slice1,62,6,0.0029713899332961535,ECC,X685,Y685,Z685,6,7,E91,56.26380915177811,True,Replay Attack,81.70567504255115,23
T686,Bank4,Bank3,4939,2019-01-25 19:57:00,GBP,Transfer,Successful,Slice3,76,15,0.09812038370015408,AES,X686,Y686,Z686,4,5,E91,16.290039032009872,True,Quantum Interception,45.11123442693308,28
T687,Bank4,Bank3,946,2018-05-21 03:52:00,GBP,Fund Transfer,Failed,Slice3,142,6,0.01342438498294949,ECC,X687,Y687,Z687,6,6,E91,65.75358925871407,False,Replay Attack,71.25948846061358,17
T688,Bank2,Bank2,3027,2020-08-10 04:18:00,EUR,Fund Transfer,Successful,Slice2,69,16,0.09146404984481883,AES,X688,Y688,Z688,9,4,BB84,36.272086173609765,True,Replay Attack,84.75045296489974,20
T689,Bank2,Bank1,3530,2017-09-04 22:10:00,USD,Fund Transfer,Successful,Slice3,139,16,0.01627576915227007,ECC,X689,Y689,Z689,6,6,E91,88.01037402858202,False,Replay Attack,60.5763766616506,29
T690,Bank1,Bank2,155,2016-07-17 15:09:00,USD,Transfer,Pending,Slice3,77,13,0.023681626674646107,ECC,X690,Y690,Z690,6,7,E91,65.58892383192246,False,Replay Attack,1.364027726771011,16
T691,Bank1,Bank3,3526,2016-06-25 01:19:00,USD,Transfer,Successful,Slice3,188,9,0.012273834811875474,AES,X691,Y691,Z691,8,4,BB84,15.804479120195081,True,Replay Attack,80.25260873284597,17
T692,Bank2,Bank4,1082,2016-12-16 17:00:00,GBP,Transfer,Pending,Slice2,79,9,0.05524246715834098,ECC,X692,Y692,Z692,5,8,BB84,28.604596688637606,False,Quantum Interception,44.78887924126214,29
T693,Bank2,Bank1,3521,2016-03-25 06:37:00,EUR,Transfer,Pending,Slice2,192,16,0.07695283739295394,ECC,X693,Y693,Z693,8,3,E91,8.995743478629425,False,Replay Attack,10.834429757553131,11
T694,Bank1,Bank4,3482,2020-02-09 02:00:00,GBP,Transfer,Failed,Slice2,55,8,0.004000622224833894,AES,X694,Y694,Z694,4,6,BB84,18.44058174223411,False,Replay Attack,90.57680183391952,25
T695,Bank4,Bank3,2479,2015-09-01 19:31:00,EUR,Bill Payment,Pending,Slice3,199,22,0.08449104653870254,AES,X695,Y695,Z695,5,4,E91,46.57600558956737,False,Quantum Interception,5.323927777212479,21
T696,Bank3,Bank2,3155,2015-04-02 01:07:00,USD,Fund Transfer,Successful,Slice3,80,26,0.06051423573940484,AES,X696,Y696,Z696,7,3,BB84,97.13960526314969,True,Man-in-the-Middle,3.491709639781815,14
T697,Bank2,Bank3,341,2016-04-12 22:22:00,EUR,Transfer,Successful,Slice1,104,19,0.09576381663167101,ECC,X697,Y697,Z697,4,5,E91,1.4847394408719294,False,Replay Attack,22.319263576538628,16
T698,Bank2,Bank4,3260,2019-01-13 07:44:00,USD,Transfer,Successful,Slice1,120,9,0.053613457902405875,ECC,X698,Y698,Z698,8,3,BB84,7.020744225238418,True,Replay Attack,5.945253789109229,27
T699,Bank4,Bank3,4408,2018-01-24 08:32:00,EUR,Bill Payment,Successful,Slice1,121,6,0.09061719341650284,AES,X699,Y699,Z699,6,8,BB84,13.954391749921447,True,Replay Attack,10.290651289692054,11
T700,Bank1,Bank2,672,2017-06-13 02:45:00,USD,Fund Transfer,Pending,Slice1,86,19,0.08983450922567207,AES,X700,Y700,Z700,6,4,E91,13.43230478020887,True,Man-in-the-Middle,54.3961858389473,11
T701,Bank1,Bank3,2659,2018-10-21 02:50:00,EUR,Transfer,Successful,Slice1,73,28,0.09401447580752899,ECC,X701,Y701,Z701,6,8,E91,26.016553481971595,False,Quantum Interception,62.60054685723679,25
T702,Bank2,Bank3,4212,2018-05-25 06:48:00,GBP,Fund Transfer,Pending,Slice2,53,10,0.040520128477004425,ECC,X702,Y702,Z702,7,4,E91,63.52359753973489,True,Quantum Interception,21.81901977908135,13
T703,Bank1,Bank2,2127,2020-04-29 21:43:00,GBP,Bill Payment,Pending,Slice2,117,23,0.0004372813564671896,AES,X703,Y703,Z703,8,6,E91,49.09918037631207,False,Quantum Interception,80.96608422391853,19
T704,Bank4,Bank1,3915,2017-02-18 07:37:00,EUR,Fund Transfer,Failed,Slice1,145,14,0.005188644593029102,AES,X704,Y704,Z704,7,8,BB84,5.407223384662974,False,Replay Attack,37.13296292296565,18
T705,Bank1,Bank2,4243,2017-07-01 11:26:00,GBP,Transfer,Pending,Slice3,168,14,0.07753641576391962,ECC,X705,Y705,Z705,5,3,BB84,99.688359931911,False,Quantum Interception,97.60673965345423,25
T706,Bank3,Bank2,1017,2018-07-26 06:57:00,EUR,Fund Transfer,Failed,Slice1,193,19,0.06251761740113411,ECC,X706,Y706,Z706,7,4,E91,23.693009656467222,False,Man-in-the-Middle,91.64657655691225,23
T707,Bank1,Bank3,3532,2015-01-30 17:48:00,EUR,Transfer,Pending,Slice1,69,12,0.04459429089048194,AES,X707,Y707,Z707,9,4,BB84,61.00892217543843,True,Replay Attack,36.80771182371452,28
T708,Bank1,Bank4,2925,2019-09-20 21:36:00,EUR,Transfer,Pending,Slice2,129,16,0.06196035413881401,AES,X708,Y708,Z708,7,5,E91,30.3048597684619,True,Quantum Interception,0.4189964312575567,16
T709,Bank1,Bank4,3906,2015-08-21 22:21:00,EUR,Fund Transfer,Failed,Slice2,188,6,0.05043371045525369,AES,X709,Y709,Z709,6,3,BB84,95.30790442934344,True,Replay Attack,37.5357838654693,28
T710,Bank4,Bank4,716,2015-01-01 17:30:00,GBP,Transfer,Pending,Slice2,182,24,0.01259133001912467,ECC,X710,Y710,Z710,8,8,BB84,5.6759487283510985,True,Quantum Interception,20.120530045420427,12
T711,Bank1,Bank3,4512,2020-10-17 21:03:00,USD,Transfer,Failed,Slice3,88,22,0.026328172216645684,ECC,X711,Y711,Z711,4,5,E91,42.072939055432435,False,Man-in-the-Middle,9.043673251448336,24
T712,Bank4,Bank4,2647,2016-03-02 15:17:00,GBP,Bill Payment,Failed,Slice1,192,18,0.0017366834368226615,AES,X712,Y712,Z712,9,8,E91,54.81314497981704,False,Quantum Interception,83.54546714670408,11
T713,Bank3,Bank1,3867,2016-12-26 10:01:00,USD,Transfer,Pending,Slice1,117,22,0.0059946441647650735,ECC,X713,Y713,Z713,5,5,E91,59.06973253509415,True,Man-in-the-Middle,25.228477384564542,17
T714,Bank1,Bank3,4471,2017-02-13 07:10:00,EUR,Bill Payment,Failed,Slice3,79,29,0.005018374410342097,ECC,X714,Y714,Z714,4,6,E91,8.105064898139569,True,Quantum Interception,85.34619495375686,12
T715,Bank2,Bank2,4758,2018-06-08 09:27:00,USD,Transfer,Failed,Slice2,102,8,0.05778827674213628,AES,X715,Y715,Z715,4,5,BB84,13.029063364934467,False,Replay Attack,15.857262580114817,29
T716,Bank3,Bank4,2301,2018-10-09 20:40:00,USD,Transfer,Successful,Slice3,195,11,0.020704293356624538,ECC,X716,Y716,Z716,9,7,E91,15.848403092780083,True,Replay Attack,71.83026061174638,21
T717,Bank4,Bank1,1462,2018-01-15 03:51:00,EUR,Fund Transfer,Successful,Slice1,81,5,0.06464594230977082,AES,X717,Y717,Z717,9,3,E91,41.46678924061917,False,Replay Attack,23.83907576407296,22
T718,Bank4,Bank4,556,2016-12-25 03:39:00,USD,Bill Payment,Successful,Slice2,92,24,0.009566142311504844,AES,X718,Y718,Z718,7,5,BB84,17.310503324492053,True,Quantum Interception,4.581207110980867,23
T719,Bank4,Bank4,3402,2020-11-27 04:04:00,GBP,Fund Transfer,Failed,Slice1,173,28,0.017057515238685494,AES,X719,Y719,Z719,6,8,BB84,74.6806163097474,False,Quantum Interception,91.39576637398201,20
T720,Bank2,Bank3,3163,2015-01-25 02:39:00,USD,Transfer,Failed,Slice1,61,12,0.017084002863260308,AES,X720,Y720,Z720,6,4,E91,67.62680679916132,False,Man-in-the-Middle,63.44151899980622,23
T721,Bank1,Bank4,4285,2019-11-15 12:10:00,EUR,Fund Transfer,Failed,Slice3,178,13,0.09487905099384741,AES,X721,Y721,Z721,6,5,E91,96.07972442388059,True,Man-in-the-Middle,73.31698687277444,10
T722,Bank2,Bank2,2834,2020-11-21 06:37:00,USD,Fund Transfer,Successful,Slice3,112,10,0.0044919350009235415,ECC,X722,Y722,Z722,7,3,BB84,60.26208522909064,False,Man-in-the-Middle,13.164620634457446,25
T723,Bank4,Bank2,757,2019-06-05 06:36:00,EUR,Transfer,Pending,Slice3,73,26,0.001645939221476822,AES,X723,Y723,Z723,4,8,BB84,40.22199945449915,False,Replay Attack,15.527322444900149,24
T724,Bank1,Bank4,3255,2018-09-15 23:47:00,EUR,Fund Transfer,Failed,Slice2,128,19,0.07599645257864539,ECC,X724,Y724,Z724,6,8,E91,71.9282261408371,False,Quantum Interception,82.36983452530689,28
T725,Bank1,Bank4,3269,2016-03-11 19:03:00,GBP,Fund Transfer,Failed,Slice3,171,27,0.07050590110916619,ECC,X725,Y725,Z725,5,8,E91,6.90680610219937,False,Quantum Interception,54.38494372690843,25
T726,Bank2,Bank1,4403,2015-10-04 05:24:00,EUR,Fund Transfer,Failed,Slice2,103,23,0.06201138729067014,AES,X726,Y726,Z726,5,7,E91,39.16980454820826,False,Quantum Interception,48.300415874599935,21
T727,Bank3,Bank4,3360,2017-11-14 07:50:00,GBP,Fund Transfer,Successful,Slice2,82,6,0.05341134302517547,ECC,X727,Y727,Z727,7,3,BB84,90.48463923446948,False,Man-in-the-Middle,74.8972528928607,28
T728,Bank1,Bank3,3482,2015-09-08 16:56:00,EUR,Transfer,Pending,Slice2,149,11,0.03274444730663969,AES,X728,Y728,Z728,8,5,BB84,67.60195498548109,True,Man-in-the-Middle,79.530657537407,22
T729,Bank4,Bank2,3986,2018-02-28 13:53:00,GBP,Fund Transfer,Failed,Slice3,84,16,0.05356064088067293,ECC,X729,Y729,Z729,9,7,BB84,15.652162395245227,True,Quantum Interception,14.181765603927253,20
T730,Bank4,Bank4,2067,2018-05-02 12:12:00,GBP,Bill Payment,Failed,Slice3,73,6,0.06836633259532647,AES,X730,Y730,Z730,5,7,BB84,2.1231483308517762,False,Replay Attack,62.24764389095262,17
T731,Bank2,Bank4,3278,2017-03-29 11:42:00,USD,Transfer,Failed,Slice1,125,10,0.08336177708581999,AES,X731,Y731,Z731,5,5,E91,4.406023991133845,False,Replay Attack,21.30869864757897,27
T732,Bank4,Bank1,3897,2019-03-22 17:08:00,EUR,Transfer,Pending,Slice1,56,18,0.0881213271419648,AES,X732,Y732,Z732,5,5,E91,29.49792697182706,False,Replay Attack,69.39244107077425,12
T733,Bank4,Bank1,1170,2016-05-06 08:52:00,GBP,Transfer,Pending,Slice2,170,11,0.06047228851371485,ECC,X733,Y733,Z733,7,6,E91,73.57819395150743,True,Quantum Interception,48.92558269221556,13
T734,Bank3,Bank1,3282,2018-03-13 23:05:00,GBP,Bill Payment,Successful,Slice2,192,18,0.08550763077413205,ECC,X734,Y734,Z734,4,8,BB84,98.8583163021265,False,Quantum Interception,65.50076269077151,12
T735,Bank1,Bank4,3513,2015-03-11 11:45:00,EUR,Fund Transfer,Successful,Slice2,143,17,0.08520339604529982,ECC,X735,Y735,Z735,4,5,E91,94.87507971593818,False,Man-in-the-Middle,27.51097938117082,28
T736,Bank1,Bank1,187,2020-03-30 09:06:00,GBP,Fund Transfer,Failed,Slice2,129,27,0.05994259128580435,AES,X736,Y736,Z736,8,8,BB84,22.685840894440034,False,Replay Attack,1.4944667644051446,24
T737,Bank2,Bank3,3793,2015-08-10 23:41:00,USD,Transfer,Failed,Slice3,91,5,0.025911545173454356,AES,X737,Y737,Z737,9,7,BB84,59.92363524596338,True,Quantum Interception,72.53935537782931,16
T738,Bank1,Bank4,679,2015-02-09 21:33:00,GBP,Transfer,Successful,Slice2,98,25,0.07660198202176129,ECC,X738,Y738,Z738,5,6,E91,70.00374251234851,True,Quantum Interception,65.63747326862207,24
T739,Bank3,Bank1,1742,2020-01-17 23:44:00,EUR,Fund Transfer,Pending,Slice2,120,9,0.09067957797311074,ECC,X739,Y739,Z739,9,4,E91,73.33500470805966,False,Man-in-the-Middle,29.665506860326573,23
T740,Bank3,Bank2,1764,2017-06-04 17:34:00,EUR,Fund Transfer,Pending,Slice3,166,18,0.007650399185206969,AES,X740,Y740,Z740,9,5,BB84,34.90679371799638,False,Man-in-the-Middle,18.830893891552503,18
T741,Bank3,Bank4,1701,2016-09-17 22:20:00,GBP,Bill Payment,Failed,Slice2,89,20,0.018238935904849964,ECC,X741,Y741,Z741,7,7,E91,2.221934492723865,False,Man-in-the-Middle,86.34522188433446,23
T742,Bank1,Bank1,4862,2019-01-23 16:27:00,GBP,Transfer,Failed,Slice1,161,20,0.0956515257867287,AES,X742,Y742,Z742,6,3,BB84,75.10456587917866,False,Replay Attack,36.149115296504355,12
T743,Bank3,Bank3,1428,2018-05-22 16:04:00,GBP,Fund Transfer,Failed,Slice2,111,20,0.04419707031963132,AES,X743,Y743,Z743,8,8,E91,85.36117424315275,True,Quantum Interception,66.99812155375014,16
T744,Bank3,Bank2,1348,2019-01-05 11:01:00,EUR,Bill Payment,Failed,Slice2,117,20,0.09207004236326354,AES,X744,Y744,Z744,7,4,E91,85.2457624383408,False,Replay Attack,52.778132602875694,25
T745,Bank3,Bank4,2073,2019-09-29 03:43:00,EUR,Transfer,Pending,Slice2,108,17,0.010405741100074896,ECC,X745,Y745,Z745,9,8,E91,65.90897437903139,True,Replay Attack,57.02654212486089,29
T746,Bank4,Bank3,3044,2017-05-16 12:39:00,EUR,Transfer,Pending,Slice2,67,28,0.02938882279426377,AES,X746,Y746,Z746,5,7,BB84,43.388680785239906,False,Man-in-the-Middle,41.0298057897612,29
